CHROM	START	END	Bias
chr1	45500001	46000000	0.9344945858634883
chr1	46000001	46500000	0.8538387773226
chr1	46500001	47000000	0.8218931129309449
chr1	47000001	47500000	0.830447109240186
chr1	47500001	48000000	0.9606130089507645
chr1	48000001	48500000	0.9236735454379523
chr1	48500001	49000000	1.1507719392640487
chr1	49000001	49500000	1.0278943838894659
chr1	49500001	50000000	0.9176987371136968
chr1	50000001	50500000	1.1024812645990287
chr1	50500001	51000000	0.9381587734568246
chr1	51000001	51500000	0.9839278885493696
chr1	51500001	52000000	0.952153376864368
chr1	52000001	52500000	0.8858724859655331
chr1	52500001	53000000	0.826637842278445
chr1	53000001	53500000	0.9327240020479176
chr1	53500001	54000000	1.0156174493013268
chr1	54000001	54500000	0.9129359102217988
chr1	54500001	55000000	0.7794509956152368
chr1	55000001	55500000	1.0540456324686744
chr1	55500001	56000000	1.0696504645604554
chr1	56000001	56500000	1.168757299904226
chr1	56500001	57000000	1.1243813762937487
chr1	57000001	57500000	1.1669615174209955
chr1	57500001	58000000	1.1289344082029287
chr1	58000001	58500000	1.0767771350746906
chr1	58500001	59000000	1.0676600346208012
chr1	59000001	59500000	1.138058252020208
chr1	59500001	60000000	1.0867497949991767
chr1	60000001	60500000	1.0971718137545152
chr1	60500001	61000000	1.1363095354201371
chr1	61000001	61500000	1.1005802071800983
chr1	61500001	62000000	1.017779362405134
chr1	62000001	62500000	0.9216796730094322
chr1	62500001	63000000	0.9510259948324142
chr1	63000001	63500000	0.9252276244656904
chr1	63500001	64000000	1.1766421493897823
chr1	64000001	64500000	1.0101139341606835
chr1	64500001	65000000	1.0714614758943093
chr1	65000001	65500000	1.0316026818848538
chr1	65500001	66000000	0.9594791488570716
chr1	66000001	66500000	1.00040816359508
chr1	66500001	67000000	1.0188408504046784
chr1	67000001	67500000	0.930164226345171
chr1	67500001	68000000	1.075218907340986
chr1	68000001	68500000	1.0650063054535368
chr1	68500001	69000000	0.998377675526624
chr1	69000001	69500000	0.9263589615622797
chr1	69500001	70000000	0.9514864187782542
chr1	70000001	70500000	0.968882598333331
chr1	70500001	71000000	1.026032184422002
chr1	71000001	71500000	0.9692222454109363
chr1	71500001	72000000	1.0289929365526362
chr1	72000001	72500000	0.9766507444949689
chr1	72500001	73000000	0.9866698853531477
chr1	73000001	73500000	0.9822713019911022
chr1	73500001	74000000	1.024636077712682
chr1	74000001	74500000	0.9859650230438896
chr1	74500001	75000000	1.062659321015664
chr1	75000001	75500000	1.0271865765378652
chr1	75500001	76000000	0.936073890162323
chr1	76000001	76500000	1.1714939596644267
chr1	76500001	77000000	1.14983797707463
chr1	77000001	77500000	1.018006747157709
chr1	77500001	78000000	0.9653858805003424
chr1	78000001	78500000	1.0439437396948377
chr1	78500001	79000000	0.98974990879955
chr1	79000001	79500000	1.008094442359572
chr1	79500001	80000000	0.9038581929511808
chr1	80000001	80500000	0.966988483615564
chr1	80500001	81000000	1.0093919181846802
chr1	81000001	81500000	1.0275483717205967
chr1	81500001	82000000	1.0200649949775844
chr1	82000001	82500000	1.0751898992472673
chr1	82500001	83000000	1.0991356241916668
chr1	83000001	83500000	1.1214790401008796
chr1	84000001	84500000	1.0340404777376135
chr1	84500001	85000000	1.1200963973675166
chr1	85000001	85500000	1.0773095046015992
chr1	85500001	86000000	0.942671402709824
chr1	86000001	86500000	0.9276780708150872
chr1	86500001	87000000	0.9007257978748073
chr1	87000001	87500000	1.1301834769229877
chr1	87500001	88000000	1.110817703003864
chr1	88000001	88500000	1.092000137970262
chr1	88500001	89000000	1.0229246656212412
chr1	89000001	89500000	0.90373532837622
chr1	89500001	90000000	1.060260238003062
chr1	90000001	90500000	1.151001835730358
chr1	90500001	91000000	1.065621725087408
chr1	91000001	91500000	0.8532226121830688
chr1	91500001	92000000	1.0521264884842552
chr1	92000001	92500000	0.9363590392706599
chr1	92500001	93000000	0.8931226928893266
chr1	93000001	93500000	0.9571992552694765
chr1	93500001	94000000	1.016255451876828
chr1	94000001	94500000	0.9883557718163805
chr1	94500001	95000000	1.0570690047740003
chr1	95000001	95500000	1.0745055035292272
chr1	95500001	96000000	1.0527981633447523
chr1	96000001	96500000	1.0712570860083364
chr1	96500001	97000000	1.0562981911802638
chr1	97000001	97500000	0.9956694470541366
chr1	97500001	98000000	0.977836871177844
chr1	98000001	98500000	1.1566231198678028
chr1	98500001	99000000	1.0029002484859308
chr1	99000001	99500000	0.9569004390662867
chr1	99500001	100000000	1.0485900264046664
chr1	100000001	100500000	1.0211247352000627
chr1	100500001	101000000	1.0281012539099452
chr1	101000001	101500000	1.1440942172442654
chr1	101500001	102000000	1.008388902003233
chr1	102000001	102500000	0.9834065136311437
chr1	102500001	103000000	0.8175089891178092
chr1	103000001	103500000	0.9772309294780702
chr1	104500001	105000000	0.8963259011080067
chr1	105000001	105500000	1.062487719967571
chr1	105500001	106000000	0.9441738656848878
chr1	106000001	106500000	0.9350650320311517
chr1	106500001	107000000	1.0554363466047203
chr1	107000001	107500000	1.086672274410938
chr1	107500001	108000000	1.0521146517318172
chr1	108000001	108500000	0.9220560812197535
chr1	109000001	109500000	0.8862869438037971
chr1	109500001	110000000	0.8250898413044525
chr1	110000001	110500000	0.9615161465017464
chr1	110500001	111000000	1.1093857973637347
chr1	111000001	111500000	1.0701421765871266
chr1	111500001	112000000	1.1510105495231304
chr1	112000001	112500000	1.0203744485415092
chr1	112500001	113000000	0.8256843011147091
chr1	113000001	113500000	0.9860540330167799
chr1	113500001	114000000	0.9739652403704242
chr1	114000001	114500000	1.1142738690581175
chr1	114500001	115000000	1.0026828340682337
chr1	115000001	115500000	1.1158698154643427
chr1	115500001	116000000	1.0556453022489352
chr1	116000001	116500000	1.1141807274906828
chr1	116500001	117000000	0.9557880531356338
chr1	117000001	117500000	1.0507912604239886
chr1	117500001	118000000	1.0978287766497363
chr1	118000001	118500000	1.1405695256387909
chr1	118500001	119000000	1.0441291295663333
chr1	119000001	119500000	1.0201319669225675
chr1	119500001	120000000	1.023723075859299
chr1	120000001	120500000	0.8919054714695767
chr1	146500001	147000000	0.9116351171517603
chr1	150000001	150500000	0.8264559863987122
chr1	150500001	151000000	0.8067449265155997
chr1	151000001	151500000	0.987066730095752
chr1	151500001	152000000	0.9515675358104221
chr1	152000001	152500000	1.0155145355942243
chr1	152500001	153000000	1.0437001531883123
chr1	153000001	153500000	0.8646845762391075
chr1	153500001	154000000	0.8584391665595161
chr1	154000001	154500000	0.9519499317969613
chr1	154500001	155000000	0.7637244529075001
chr1	155000001	155500000	0.6957019191860678
chr1	155500001	156000000	0.7417946985343277
chr1	156000001	156500000	0.8626016350593351
chr1	156500001	157000000	0.9753072011398243
chr1	157000001	157500000	1.10080198572919
chr1	157500001	158000000	1.0037717313943908
chr1	158000001	158500000	1.0940299110313183
chr1	158500001	159000000	1.0729723256670203
chr1	159000001	159500000	1.0106994740475108
chr1	159500001	160000000	1.0678906113539532
chr1	160000001	160500000	0.9081818699157032
chr1	160500001	161000000	0.8234924455066898
chr1	161000001	161500000	1.1191896597729871
chr1	162000001	162500000	0.9794403059457942
chr1	162500001	163000000	1.0880041873763808
chr1	163000001	163500000	1.1066814312566384
chr1	163500001	164000000	1.074993819487038
chr1	164000001	164500000	1.11395077360736
chr1	164500001	165000000	1.20060644622687
chr1	165000001	165500000	1.0735876431958475
chr1	165500001	166000000	1.0108303377286352
chr1	166000001	166500000	1.015534549928523
chr1	166500001	167000000	1.1567793691718569
chr1	167000001	167500000	0.9866455947944839
chr1	167500001	168000000	0.9639656601077021
chr1	168000001	168500000	1.1527044769586925
chr1	168500001	169000000	0.971133091012908
chr1	169000001	169500000	0.9510934372401546
chr1	169500001	170000000	1.0993025875828715
chr1	170000001	170500000	1.0750130449500543
chr1	170500001	171000000	1.0275015945752026
chr1	171000001	171500000	1.0107611944756527
chr1	171500001	172000000	1.0838393745178194
chr1	172000001	172500000	1.0802615678879999
chr1	172500001	173000000	1.0381036915164783
chr1	173000001	173500000	0.9008569778935172
chr1	173500001	174000000	0.89564573615591
chr1	174000001	174500000	0.9498989962362739
chr1	174500001	175000000	1.1051776568872442
chr1	175000001	175500000	1.112284749706553
chr1	175500001	176000000	1.0617838692954187
chr1	176000001	176500000	1.2322138932573088
chr1	176500001	177000000	1.2383515477033875
chr1	177000001	177500000	1.0727157619716654
chr1	177500001	178000000	1.011779535418024
chr1	178000001	178500000	1.038135483958222
chr1	178500001	179000000	0.8652238283949704
chr1	179000001	179500000	0.8997771187952861
chr1	179500001	180000000	0.985880252994195
chr1	180000001	180500000	0.9723810679085437
chr1	180500001	181000000	1.086125533702278
chr1	181000001	181500000	1.140328135216592
chr1	181500001	182000000	1.0446594862276368
chr1	182000001	182500000	1.088009645488574
chr1	182500001	183000000	1.0329798776400636
chr1	183000001	183500000	1.0603770817278724
chr1	183500001	184000000	1.1795036313919223
chr1	184000001	184500000	1.0373104820959729
chr1	184500001	185000000	1.0137497259083874
chr1	185000001	185500000	1.0220871308735875
chr1	185500001	186000000	1.009264797742502
chr1	186000001	186500000	1.061593499576534
chr1	186500001	187000000	1.0831213357882388
chr1	187000001	187500000	0.9035547512987185
chr1	187500001	188000000	0.9536803590056026
chr1	188000001	188500000	0.9389202141688036
chr1	188500001	189000000	0.8696563884479517
chr1	189000001	189500000	1.0098050318796297
chr1	189500001	190000000	0.9325827761404176
chr1	190000001	190500000	1.0256260756744089
chr1	190500001	191000000	0.9261376407258322
chr1	191000001	191500000	1.0039058862155428
chr1	191500001	192000000	0.993663439037196
chr1	192000001	192500000	0.9904095898527667
chr1	192500001	193000000	1.0820543798500086
chr1	193000001	193500000	0.9455059221190856
chr1	193500001	194000000	0.9737630264792354
chr1	194000001	194500000	1.01007125958141
chr1	194500001	195000000	0.9529472922667456
chr1	195000001	195500000	0.9931853406565098
chr1	195500001	196000000	0.9767190563876897
chr1	196000001	196500000	1.0417112707894507
chr1	197000001	197500000	0.8112518076147928
chr1	197500001	198000000	1.0098804010510904
chr1	198000001	198500000	0.9510617856239288
chr1	198500001	199000000	1.043146269325688
chr1	199000001	199500000	0.9800131665553704
chr1	199500001	200000000	1.0318107018753016
chr1	200000001	200500000	0.9180893983382729
chr1	200500001	201000000	0.8647144024671513
chr1	201000001	201500000	0.9262992763922298
chr1	201500001	202000000	0.6321839604399807
chr1	202000001	202500000	0.8739082021924984
chr1	202500001	203000000	0.9817157888836454
chr1	203000001	203500000	0.9464493825430593
chr1	203500001	204000000	0.9355118376690472
chr1	204000001	204500000	1.1732430035561596
chr1	204500001	205000000	0.8767778870101615
chr1	205000001	205500000	0.7933649726552341
chr1	205500001	206000000	0.886535113806938
chr1	206500001	207000000	1.1348270633318571
chr1	207000001	207500000	0.8781187573006601
chr1	207500001	208000000	1.1075056677329536
chr1	208000001	208500000	1.1647586218965025
chr1	208500001	209000000	1.0528831225994104
chr1	209000001	209500000	1.1475843948041826
chr1	209500001	210000000	0.975727339804288
chr1	210000001	210500000	1.1359737987628913
chr1	210500001	211000000	1.0509602630338
chr1	211000001	211500000	0.8957346787803523
chr1	211500001	212000000	1.0743037426638025
chr1	212000001	212500000	1.0300159224104273
chr1	212500001	213000000	0.9839869211088045
chr1	213000001	213500000	1.1791982193956194
chr1	213500001	214000000	1.244386120558112
chr1	214000001	214500000	1.0307717868320363
chr1	214500001	215000000	1.04128809674727
chr1	215000001	215500000	1.0243422067761703
chr1	215500001	216000000	1.063398173348244
chr1	216000001	216500000	1.13002358909106
chr1	216500001	217000000	1.1384667491824636
chr1	217000001	217500000	0.9912296504957001
chr1	217500001	218000000	1.0830727811419167
chr1	218000001	218500000	1.1741808862599694
chr1	218500001	219000000	1.122508275975252
chr1	219000001	219500000	1.0874054824392436
chr1	219500001	220000000	0.8963830281211251
chr1	220000001	220500000	1.1269471238585096
chr1	220500001	221000000	1.104250470678933
chr1	221000001	221500000	1.1662455168045325
chr1	221500001	222000000	1.1217842670804758
chr1	222000001	222500000	1.0521106258593376
chr1	223000001	223500000	0.8455588122517259
chr1	223500001	224000000	1.120110461994661
chr1	224500001	225000000	1.005761163110136
chr1	225000001	225500000	0.9187781458282035
chr1	225500001	226000000	0.8383242497144338
chr1	226000001	226500000	1.0415719005947783
chr1	226500001	227000000	0.9612256188436237
chr1	227000001	227500000	0.8937564110382085
chr1	227500001	228000000	0.7487655135561597
chr1	228000001	228500000	0.8619555720401334
chr1	228500001	229000000	1.1153713402376195
chr1	229000001	229500000	1.010723700775927
chr1	229500001	230000000	1.1427809758347436
chr1	230000001	230500000	1.1594368093251974
chr1	230500001	231000000	0.9017095455215576
chr1	231000001	231500000	0.9752512567192344
chr1	231500001	232000000	1.0928284815048173
chr1	232000001	232500000	1.1245518511853927
chr1	232500001	233000000	1.0730538028949952
chr1	233000001	233500000	1.11866127745896
chr1	233500001	234000000	1.1651250260013595
chr1	234000001	234500000	0.9998044162634443
chr1	234500001	235000000	0.7903903831495654
chr1	235000001	235500000	0.8851581532578399
chr1	235500001	236000000	1.0364566260301362
chr1	236000001	236500000	0.9899828859964154
chr1	236500001	237000000	1.098627516757314
chr1	237000001	237500000	1.0325064155885075
chr1	237500001	238000000	1.0460576077370856
chr1	238000001	238500000	0.9916492276874082
chr1	238500001	239000000	1.07760446451203
chr1	239000001	239500000	1.1353820599362268
chr1	239500001	240000000	1.0672845306983034
chr1	240000001	240500000	1.0287979056484768
chr1	240500001	241000000	1.1245927702633691
chr1	241000001	241500000	1.0803132003452085
chr1	241500001	242000000	0.7123292245760261
chr1	242000001	242500000	0.9514960667725417
chr1	242500001	243000000	1.0301151647973177
chr1	243500001	244000000	1.0915738201444902
chr1	244000001	244500000	1.0171428158210407
chr1	244500001	245000000	1.0070544729019464
chr1	245000001	245500000	1.0621353417173212
chr1	245500001	246000000	1.0231752003304213
chr1	246000001	246500000	0.8705015768808958
chr1	246500001	247000000	0.9039814418998131
chr1	247000001	247500000	1.002243553830334
chr1	247500001	248000000	0.8541772476406497
chr1	248000001	248500000	0.9168763835259092
chr2	1	500000	0.9550016881335581
chr2	500001	1000000	0.9416103147875319
chr2	1000001	1500000	0.8471069294020307
chr2	1500001	2000000	1.122112088960177
chr2	2000001	2500000	1.0467364297644055
chr2	2500001	3000000	0.9331406354247817
chr2	3000001	3500000	0.8483537405385989
chr2	3500001	4000000	1.075772981392703
chr2	4000001	4500000	1.011204779144647
chr2	4500001	5000000	0.8458895306355776
chr2	5000001	5500000	1.048147339586552
chr2	5500001	6000000	1.1600939672974373
chr2	6000001	6500000	1.1037504477760565
chr2	6500001	7000000	1.0363222126487677
chr2	7000001	7500000	1.126824260975178
chr2	7500001	8000000	1.14092751355214
chr2	8000001	8500000	0.9497366932828863
chr2	8500001	9000000	1.0531489250490909
chr2	9000001	9500000	0.9309949219983747
chr2	9500001	10000000	0.8459606865726959
chr2	10000001	10500000	0.8693652044939638
chr2	10500001	11000000	0.9768830626840593
chr2	11000001	11500000	0.9685786207750468
chr2	11500001	12000000	1.168608902329908
chr2	12000001	12500000	1.06027010144899
chr2	12500001	13000000	1.0303706574475455
chr2	13000001	13500000	0.9180911555636333
chr2	13500001	14000000	1.0277856354773465
chr2	14000001	14500000	1.0952292238280843
chr2	14500001	15000000	1.0973732473359885
chr2	15000001	15500000	1.0167211136334815
chr2	15500001	16000000	0.8648792959621091
chr2	16000001	16500000	1.110241321424602
chr2	16500001	17000000	1.0654266702123985
chr2	17000001	17500000	1.009423710842159
chr2	17500001	18000000	0.9382074739333467
chr2	18000001	18500000	1.0989083822601535
chr2	18500001	19000000	1.0097923903332104
chr2	19000001	19500000	1.1096267065069467
chr2	19500001	20000000	0.8971811855831482
chr2	20000001	20500000	0.9786892357166512
chr2	20500001	21000000	1.016056814803033
chr2	21000001	21500000	1.0848177523589353
chr2	21500001	22000000	1.04080909524037
chr2	22000001	22500000	1.203156569137936
chr2	22500001	23000000	1.1485707753119188
chr2	23000001	23500000	0.939727307129186
chr2	23500001	24000000	0.8649295232055254
chr2	24000001	24500000	1.0068774397530436
chr2	24500001	25000000	0.8436148885772866
chr2	25000001	25500000	1.0064780019598292
chr2	25500001	26000000	0.925414219338428
chr2	26000001	26500000	0.8713883531998805
chr2	26500001	27000000	0.9127780645767584
chr2	27000001	27500000	0.8500110885031825
chr2	27500001	28000000	1.074268123431917
chr2	28000001	28500000	1.0179800869549496
chr2	28500001	29000000	0.9748456945582192
chr2	29000001	29500000	1.0876387102401113
chr2	29500001	30000000	1.1456148077606887
chr2	30000001	30500000	1.036952013153168
chr2	30500001	31000000	1.090305769858216
chr2	31000001	31500000	1.0775329536059113
chr2	31500001	32000000	0.8477111460320752
chr2	32000001	32500000	0.8654938525118699
chr2	32500001	33000000	1.0655678163103817
chr2	33000001	33500000	0.9889905369868672
chr2	33500001	34000000	1.0737548605033955
chr2	34000001	34500000	1.0228247553553884
chr2	34500001	35000000	0.9722844730920909
chr2	35000001	35500000	0.9516230614745513
chr2	35500001	36000000	1.0188598885082303
chr2	36000001	36500000	1.1177774563216325
chr2	36500001	37000000	0.9129566240915965
chr2	37000001	37500000	1.0794961787844233
chr2	37500001	38000000	1.0788824726130253
chr2	38000001	38500000	0.890977553880004
chr2	38500001	39000000	0.9885565856054384
chr2	39000001	39500000	1.0412540465996811
chr2	39500001	40000000	1.0299022217561065
chr2	40000001	40500000	1.0466308342709352
chr2	40500001	41000000	1.0653041732339124
chr2	41000001	41500000	0.9764815953790009
chr2	41500001	42000000	1.037570442785934
chr2	42000001	42500000	0.8618337947133912
chr2	42500001	43000000	0.9294270186303248
chr2	43000001	43500000	1.0371513568874235
chr2	43500001	44000000	0.8898024963047815
chr2	44000001	44500000	1.065045391091413
chr2	44500001	45000000	1.0049638611566651
chr2	45000001	45500000	1.1359681433217184
chr2	45500001	46000000	1.266187409659054
chr2	46000001	46500000	1.1632149327090051
chr2	46500001	47000000	0.9121648038578648
chr2	47000001	47500000	0.8859865355666848
chr2	47500001	48000000	1.0541579844963602
chr2	48000001	48500000	0.9590305011043965
chr2	48500001	49000000	1.076772212194093
chr2	49000001	49500000	1.113500602732146
chr2	49500001	50000000	1.0289104115482095
chr2	50000001	50500000	1.0483121856992415
chr2	50500001	51000000	1.070338264903871
chr2	51000001	51500000	0.964424472387516
chr2	51500001	52000000	0.9339294755635843
chr2	52000001	52500000	0.9837950661460921
chr2	52500001	53000000	1.0886112254871223
chr2	53000001	53500000	1.048761289125061
chr2	53500001	54000000	1.0140020371739735
chr2	54000001	54500000	1.0826163568657363
chr2	54500001	55000000	1.029904950947531
chr2	55000001	55500000	0.812099180485372
chr2	55500001	56000000	0.9928938985143613
chr2	56000001	56500000	1.065937908922384
chr2	56500001	57000000	0.93246852225855
chr2	57000001	57500000	0.9777746263127888
chr2	57500001	58000000	1.0204442008642551
chr2	58000001	58500000	1.0829702419222649
chr2	58500001	59000000	1.1331064306974539
chr2	59000001	59500000	1.2152162234129211
chr2	59500001	60000000	1.1538119720202462
chr2	60000001	60500000	1.1802089428551
chr2	60500001	61000000	0.9721046111638384
chr2	61000001	61500000	0.8602486147032599
chr2	61500001	62000000	0.9573504828352154
chr2	62000001	62500000	0.9227407021807564
chr2	62500001	63000000	1.0362237082827837
chr2	63000001	63500000	1.0358694506970512
chr2	63500001	64000000	0.9351385215852158
chr2	64000001	64500000	1.1497894900152112
chr2	64500001	65000000	0.8962155324192778
chr2	65000001	65500000	1.118034202052809
chr2	65500001	66000000	1.0768068909951207
chr2	66000001	66500000	1.073957039325915
chr2	66500001	67000000	1.2292313316448953
chr2	67000001	67500000	1.1339393529069535
chr2	67500001	68000000	1.1056726563355097
chr2	68000001	68500000	0.985234747861492
chr2	68500001	69000000	1.1710340439864049
chr2	69000001	69500000	1.134304679274735
chr2	69500001	70000000	0.9451935115701251
chr2	70000001	70500000	1.1482187703262898
chr2	70500001	71000000	0.9444907970170995
chr2	71000001	71500000	0.9529755853539472
chr2	71500001	72000000	1.0407333783716293
chr2	72000001	72500000	1.0783887535483985
chr2	72500001	73000000	0.9578274843973344
chr2	73000001	73500000	1.0072095487630888
chr2	73500001	74000000	0.9502167936101896
chr2	74000001	74500000	1.001658032738639
chr2	74500001	75000000	1.1485204671646176
chr2	75000001	75500000	1.1807188409418399
chr2	75500001	76000000	1.0773070347146276
chr2	76000001	76500000	0.9870129742999506
chr2	76500001	77000000	1.005607142270888
chr2	77000001	77500000	0.9886659724303448
chr2	77500001	78000000	1.0372664453685678
chr2	78000001	78500000	0.9321004748841459
chr2	78500001	79000000	1.0012008080104036
chr2	79000001	79500000	1.1132966392119543
chr2	79500001	80000000	1.1668031418377776
chr2	80000001	80500000	1.1453654642206637
chr2	80500001	81000000	1.0749411928680803
chr2	81000001	81500000	1.105880680178948
chr2	81500001	82000000	1.0316978855497512
chr2	82000001	82500000	0.9799937094829918
chr2	82500001	83000000	0.981918622061985
chr2	83000001	83500000	1.0524436971088829
chr2	83500001	84000000	1.0677084270588335
chr2	84000001	84500000	1.1044201882787688
chr2	84500001	85000000	1.0616464632311733
chr2	85000001	85500000	0.808297350340934
chr2	85500001	86000000	1.0128337365849238
chr2	86000001	86500000	0.9854978256626109
chr2	86500001	87000000	0.9994790239675232
chr2	88500001	89000000	0.8532955616386515
chr2	95500001	96000000	0.8730123590307151
chr2	97000001	97500000	1.1759407399579616
chr2	98500001	99000000	1.0503731196703356
chr2	99000001	99500000	0.9856171661298511
chr2	99500001	100000000	1.1511340571505255
chr2	100000001	100500000	1.008947242102442
chr2	100500001	101000000	1.0003339758944783
chr2	101000001	101500000	0.9447967154621265
chr2	101500001	102000000	1.0191304689156273
chr2	102000001	102500000	1.2304388699278628
chr2	102500001	103000000	1.1110432495018727
chr2	103000001	103500000	1.1291387107179285
chr2	103500001	104000000	1.0551959022159783
chr2	104000001	104500000	1.1494824903909948
chr2	104500001	105000000	1.1532019746476512
chr2	105000001	105500000	1.1628586251690447
chr2	105500001	106000000	1.12375125299038
chr2	106000001	106500000	0.9241395071859696
chr2	106500001	107000000	1.1548903992565105
chr2	107500001	108000000	1.058115333448802
chr2	108000001	108500000	0.9364694826912608
chr2	108500001	109000000	0.9446340099179875
chr2	109500001	110000000	0.5961912550278674
chr2	110000001	110500000	1.3082865886882906
chr2	111500001	112000000	1.0375639816065108
chr2	113500001	114000000	1.1237910405335967
chr2	114500001	115000000	1.10624963572015
chr2	115000001	115500000	1.0156903571305018
chr2	115500001	116000000	1.1057031762938938
chr2	116000001	116500000	1.0036217394427456
chr2	116500001	117000000	1.0336361172370079
chr2	117000001	117500000	1.028228879884382
chr2	117500001	118000000	1.0444818367185207
chr2	118000001	118500000	1.1445163787327193
chr2	118500001	119000000	1.1868390590771931
chr2	119000001	119500000	1.081778889411247
chr2	119500001	120000000	1.057836869772008
chr2	120000001	120500000	0.9889919515479626
chr2	120500001	121000000	0.94211083630844
chr2	121000001	121500000	0.9672394068828728
chr2	121500001	122000000	1.0181466441673674
chr2	122000001	122500000	1.1228783062761685
chr2	122500001	123000000	1.14755374165683
chr2	123000001	123500000	1.098454636400154
chr2	123500001	124000000	1.0547117472116216
chr2	124000001	124500000	1.1774131892894684
chr2	124500001	125000000	1.11239011057329
chr2	125000001	125500000	1.2419864997075287
chr2	125500001	126000000	1.127838852167097
chr2	126000001	126500000	1.0032748448322024
chr2	126500001	127000000	1.0409344038733144
chr2	127000001	127500000	0.9652441005669625
chr2	127500001	128000000	0.9179476775318253
chr2	128000001	128500000	0.9481206100653156
chr2	128500001	129000000	0.9096682361180756
chr2	129000001	129500000	1.0162411893593355
chr2	129500001	130000000	1.089946039422676
chr2	130000001	130500000	0.765832912822723
chr2	131500001	132000000	0.9073472847440314
chr2	133000001	133500000	1.1625881153834512
chr2	133500001	134000000	1.1395414295126827
chr2	134000001	134500000	1.0887640710252215
chr2	134500001	135000000	1.231111631425462
chr2	135000001	135500000	0.9943469773771709
chr2	135500001	136000000	1.0078113568538907
chr2	136000001	136500000	1.1327300442671355
chr2	136500001	137000000	1.2378140910880455
chr2	137000001	137500000	1.0393203416213854
chr2	137500001	138000000	0.9814303194161
chr2	138000001	138500000	1.027666700080358
chr2	138500001	139000000	1.0415463767572677
chr2	139000001	139500000	1.0508850403403425
chr2	139500001	140000000	1.0451206825646404
chr2	140000001	140500000	0.9834303957521697
chr2	140500001	141000000	0.918735059133284
chr2	141000001	141500000	0.9791420083375144
